movie_language_id,movie_id,language_code
14454,38349,en
14455,124484,ja
14456,11183,fr
14457,13275,en
14458,11565,en
14459,11283,en
14460,97936,en
14461,17,en
14462,17,cy
14463,27568,en
14464,27629,fr
14465,27629,en
14466,45726,en
14467,33117,en
14468,108994,en
14469,54227,en
14470,25167,cn
14471,25167,en
14472,25167,ru
14473,16452,en
14474,61105,en
14475,31894,en
14476,9286,en
14477,86168,en
14478,15363,en
14479,15363,es
14480,30712,en
14481,31416,en
14482,292,en
14483,292,de
14484,37631,en
14485,77291,pt
14486,196918,fr
14487,1544,en
14488,1651,fr
14489,33095,fr
14490,33799,en
14491,33799,fr
14492,42328,es
14493,42328,en
14494,61559,ar
14495,61559,en
14496,20981,en
14497,12096,en
14498,33061,en
14499,5145,es
14500,5145,en
14501,9975,en
14502,9754,en
14503,36495,en
14504,36495,ru
14505,52612,fr
14506,23965,en
14507,23965,de
14508,29269,ja
14509,10053,en
14510,10263,en
14511,7515,en
14512,15675,en
14513,9959,en
14514,9959,it
14515,14256,en
14516,9036,en
14517,10073,en
14518,7304,en
14519,7304,ru
14520,16781,en
14521,16781,es
14522,24432,en
14523,9920,en
14524,9920,vi
14525,10025,en
14526,9682,en
14527,9682,pl
14528,17700,en
14529,2207,en
14530,14086,it
14531,14887,en
14532,44435,en
14533,18747,cn
14534,18747,en
14535,18747,zh
14536,9756,en
14537,34581,en
14538,6877,en
14539,14609,en
14540,14609,es
14541,950,en
14542,10912,en
14543,9968,en
14544,4173,en
14545,4173,fr
14546,4173,de
14547,4173,it
14548,4173,es
14549,43386,en
14550,10116,en
14551,10116,ja
14552,10116,th
14553,113479,fr
14554,18493,xx
14555,16791,en
14556,7483,ar
14557,7483,en
14558,7483,he
14559,7483,es
14560,20442,en
14561,15590,en
14562,1967,en
14563,752,en
14564,9655,en
14565,9388,en
14566,9950,en
14567,388,en
14568,388,sq
14569,868,af
14570,868,xh
14571,868,zu
14572,14191,en
14573,25874,en
14574,18009,en
14575,19286,en
14576,19287,en
14577,19287,de
14578,18011,en
14579,114875,en
14580,49781,it
14581,9648,en
14582,1379,fi
14583,1379,ru
14584,62719,fi
14585,62719,de
14586,62719,sv
14587,29481,en
14588,9792,en
14589,10067,en
14590,55676,en
14591,11573,en
14592,11573,it
14593,46828,en
14594,46828,it
14595,35555,en
14596,582,de
14597,52885,hu
14598,52885,ru
14599,42120,cn
14600,88811,zh
14601,669,en
14602,49361,it
14603,98864,en
14604,37939,ja
14605,32052,en
14606,32052,vi
14607,34732,en
14608,12763,en
14609,56935,fr
14610,13222,en
14611,42112,fr
14612,42112,la
14613,48764,en
14614,48764,fr
14615,1561,fr
14616,31289,it
14617,186,en
14618,8410,en
14619,51311,en
14620,51311,de
14621,21843,en
14622,21843,fi
14623,219,es
14624,13751,en
14625,52345,pt
14626,53961,pt
14627,10292,en
14628,15639,en
14629,10069,en
14630,43887,en
14631,3093,en
14632,3093,de
14633,9270,en
14634,11291,is
14635,11291,sv
14636,28349,en
14637,10177,en
14638,12591,en
14639,12591,pl
14640,18045,en
14641,18045,pl
14642,16070,en
14643,11348,en
14644,13960,en
14645,41263,en
14646,9035,en
14647,9035,fr
14648,9957,en
14649,9957,es
14650,30139,en
14651,9389,en
14652,9389,fr
14653,460,de
14654,28752,en
14655,19059,en
14656,8998,en
14657,44947,fr
14658,13468,en
14659,20521,en
14660,25428,de
14661,53296,fi
14662,79363,en
14663,34193,en
14664,4441,en
14665,84954,de
14666,11490,fr
14667,11304,en
14668,55368,fr
14669,18276,en
14670,26514,en
14671,4257,en
14672,2652,en
14673,19592,en
14674,1629,fr
14675,17111,pt
14676,17111,th
14677,9526,en
14678,9526,no
14679,19126,en
14680,80556,hi
14681,80556,ur
14682,39045,en
14683,27201,en
14684,5820,en
14685,19661,en
14686,41338,ko
14687,9904,en
14688,50724,es
14689,588,en
14690,17247,es
14691,9310,en
14692,9310,es
14693,48369,fr
14694,18858,en
14695,18858,ru
14696,35545,en
14697,1557,ru
14698,1557,de
14699,1557,en
14700,16367,en
14701,17131,en
14702,8982,en
14703,8982,zh
14704,8982,th
14705,8982,vi
14706,956,de
14707,956,en
14708,956,it
14709,956,zh
14710,956,cs
14711,956,cn
14712,36253,zh
14713,31506,de
14714,42512,de
14715,1416,ko
14716,1416,es
14717,9530,en
14718,9829,en
14719,9829,ar
14720,9829,de
14721,10115,en
14722,560,en
14723,5717,en
14724,41292,zh
14725,14384,en
14726,14384,fr
14727,28432,en
14728,19719,en
14729,10008,en
14730,7870,en
14731,7870,it
14732,34019,ja
14733,7518,en
14734,9786,en
14735,9786,fr
14736,9786,hu
14737,503,en
14738,503,es
14739,591,en
14740,591,fr
14741,591,la
14742,591,es
14743,36668,en
14744,9767,en
14745,13689,en
14746,18164,en
14747,15013,en
14748,21014,en
14749,21014,he
14750,920,en
14751,920,it
14752,920,ja
14753,920,yi
14754,18484,en
14755,18484,es
14756,9700,en
14757,14167,en
14758,12261,en
14759,59892,cs
14760,15264,en
14761,20330,en
14762,44126,en
14763,55418,fi
14764,101908,zh
14765,12766,en
14766,12766,fr
14767,12766,es
14768,15402,en
14769,26116,en
14770,26116,pl
14771,26116,ru
14772,32446,en
14773,80919,en
14774,15366,en
14775,53905,en
14776,38344,en
14777,806,en
14778,20021,en
14779,9353,es
14780,9353,en
14781,2044,en
14782,9339,en
14783,9339,pt
14784,9339,ja
14785,20945,en
14786,122271,en
14787,50254,en
14788,50254,fr
14789,50254,de
14790,50254,no
14791,350,en
14792,350,fr
14793,58,en
14794,58,tr
14795,58,el
14796,58,zh
14797,1819,en
14798,2295,en
14799,9697,en
14800,4474,en
14801,43240,en
14802,30022,en
14803,28673,it
14804,20556,en
14805,4962,es
14806,4962,fr
14807,10007,en
14808,1887,en
14809,1887,fr
14810,1887,la
14811,1841,en
14812,71762,ru
14813,13508,en
14814,13508,fr
14815,13508,hu
14816,1611,de
14817,48693,fr
14818,1781,en
14819,43155,en
14820,16270,en
14821,16270,pt
14822,8997,en
14823,42003,en
14824,63100,en
14825,18404,en
14826,51571,en
14827,16074,bo
14828,16074,zh
14829,10947,en
14830,34787,en
14831,34787,is
14832,34787,ja
14833,29138,en
14834,29138,ku
14835,29138,tr
14836,17628,en
14837,8443,pt
14838,8443,es
14839,8443,en
14840,18553,en
14841,18553,it
14842,34186,fr
14843,17021,en
14844,22747,en
14845,27320,en
14846,17741,en
14847,25563,en
14848,146322,en
14849,43147,en
14850,7549,en
14851,7549,ja
14852,7549,zh
14853,151590,en
14854,41796,en
14855,9615,en
14856,9615,ja
14857,9513,en
14858,9513,pt
14859,20604,en
14860,410,de
14861,31692,en
14862,25509,en
14863,31998,fr
14864,9917,en
14865,9917,de
14866,9917,hu
14867,9917,pt
14868,10770,en
14869,10770,it
14870,4375,en
14871,4375,de
14872,8008,en
14873,60269,en
14874,1452,en
14875,1452,fr
14876,1452,de
14877,43654,en
14878,7872,en
14879,7872,ur
14880,57406,en
14881,18191,en
14882,14474,en
14883,773,en
14884,16429,en
14885,19999,en
14886,126090,de
14887,126090,bs
14888,126090,sr
14889,126090,hr
14890,126090,en
14891,36576,en
14892,33005,en
14893,36762,en
14894,19676,en
14895,19676,de
14896,10308,de
14897,34380,en
14898,19972,en
14899,19972,es
14900,21631,en
14901,35955,en
14902,41214,en
14903,41214,it
14904,1164,ar
14905,1164,en
14906,1164,es
14907,1164,fr
14908,1164,ja
14909,1164,ru
14910,71282,en
14911,72881,en
14912,9520,en
14913,42839,en
14914,32740,hi
14915,13141,en
14916,31915,en
14917,45817,en
14918,43838,en
14919,31463,en
14920,39083,en
14921,11554,zh
14922,25305,en
14923,35199,en
14924,15383,en
14925,15383,fr
14926,15383,de
14927,47850,de
14928,47850,it
14929,9072,en
14930,43903,en
14931,43600,en
14932,73907,en
14933,27716,de
14934,54111,ko
14935,9727,en
14936,14120,en
14937,14120,es
14938,76344,en
14939,42636,en
14940,9297,en
14941,26826,cs
14942,5070,fr
14943,13802,en
14944,43778,es
14945,326,en
14946,326,th
14947,512,en
14948,9718,en
14949,1593,en
14950,1593,it
14951,1593,he
14952,1852,en
14953,1262,en
14954,43610,en
14955,126781,en
14956,47758,en
14957,13338,en
14958,82,en
14959,82,es
14960,14963,en
14961,9921,en
14962,36342,en
14963,51043,en
14964,24164,it
14965,1986,am
14966,1986,fr
14967,1986,he
14968,31152,en
14969,1402,en
14970,1402,cn
14971,2805,th
14972,9293,en
14973,9906,en
14974,84956,xx
14975,35075,xx
14976,55587,de
14977,43597,en
14978,43597,yi
14979,47880,en
14980,31032,ro
14981,51857,es
14982,42479,en
14983,145899,fi
14984,43542,en
14985,1948,en
14986,1948,es
14987,1948,ko
14988,148,en
14989,148,fr
14990,148,es
14991,9951,en
14992,77221,en
14993,77250,en
14994,77250,es
14995,52452,en
14996,31979,en
14997,5289,en
14998,9782,en
14999,9907,en
15000,42501,fr
15001,27203,en
15002,63618,en
15003,35921,en
15004,15696,en
15005,19017,en
15006,42756,en
15007,37929,en
15008,9762,en
15009,14113,en
15010,15049,en
15011,15049,fr
15012,86604,en
15013,21712,ja
15014,15414,en
15015,7859,en
15016,16998,en
15017,16998,fr
15018,16998,zh
15019,25645,cn
15020,58311,cn
15021,18672,cn
15022,18672,de
15023,18672,ja
15024,18672,zh
15025,39776,cn
15026,39776,zh
15027,11559,en
15028,31513,en
15029,10348,ja
15030,10348,cn
15031,10348,en
15032,26718,en
15033,1023,da
15034,59964,en
15035,2168,en
15036,10118,en
15037,9788,en
15038,14174,en
15039,14174,es
15040,11689,it
15041,39797,sv
15042,39749,sv
15043,14893,da
15044,33813,en
15045,1540,fr
15046,1540,en
15047,1540,ht
15048,26502,en
15049,57840,en
15050,1491,en
15051,34233,en
15052,34233,es
15053,33792,en
15054,51601,en
15055,1165,de
15056,1165,en
15057,1165,fr
15058,7291,fr
15059,9988,en
15060,9988,de
15061,24115,en
15062,11652,en
15063,11652,fr
15064,13816,en
15065,34006,en
15066,22238,ar
15067,22238,he
15068,22238,ru
15069,4913,ar
15070,4913,en
15071,4913,fr
15072,63848,en
15073,43006,ja
15074,43006,en
15075,19072,en
15076,44892,en
15077,15265,fr
15078,25599,en
15079,25599,it
15080,11227,fr
15081,11227,es
15082,29589,en
15083,33810,en
15084,43841,fr
15085,43841,en
15086,41937,en
15087,41937,it
15088,64499,en
15089,14597,en
15090,40769,en
15091,9708,en
15092,14351,en
15093,9813,en
15094,27453,en
15095,39382,en
15096,271,sv
15097,35327,sv
15098,49940,sv
15099,22471,sv
15100,1116,en
15101,1116,ga
15102,1116,la
15103,29966,en
15104,43231,it
15105,41508,en
15106,41508,de
15107,41508,he
15108,41508,hu
15109,41508,pl
15110,41508,yi
15111,61564,en
15112,50070,en
15113,37628,es
15114,55343,en
15115,5072,en
15116,5072,hu
15117,5072,ru
15118,2566,de
15119,2566,fr
15120,2566,en
15121,1249,en
15122,9954,en
15123,43829,en
15124,171771,fr
15125,7511,en
15126,32687,fr
15127,14057,en
15128,13075,en
15129,24916,cn
15130,7512,en
15131,1776,en
15132,1963,ko
15133,58905,en
15134,10846,ar
15135,10846,en
15136,10846,it
15137,32969,en
15138,1381,en
15139,15097,fr
15140,34068,fr
15141,43837,en
15142,15374,en
15143,15374,hu
15144,15374,it
15145,15242,en
15146,125759,en
15147,300,en
15148,300,fr
15149,300,es
15150,31148,en
15151,16411,en
15152,16411,cn
15153,44046,en
15154,52859,en
15155,76117,en
15156,9676,en
15157,6948,en
15158,15213,cs
15159,15213,da
15160,15213,en
15161,9766,en
15162,32761,de
15163,12249,en
15164,12249,fi
15165,12249,fr
15166,12249,de
15167,34127,en
15168,390,en
15169,390,de
15170,390,pt
15171,1595,en
15172,1622,fr
15173,15742,en
15174,15742,hu
15175,15742,ru
15176,43410,bn
15177,43410,hi
15178,5726,en
15179,1666,en
15180,5721,en
15181,41758,en
15182,51079,en
15183,43122,en
15184,1579,en
15185,119907,en
15186,65488,en
15187,9664,en
15188,9664,fr
15189,12094,en
15190,1717,en
15191,15624,en
15192,15997,en
15193,47190,ru
15194,2753,nl
15195,2753,de
15196,2753,ru
15197,496,en
15198,496,he
15199,496,kk
15200,40862,en
15201,1417,es
15202,24751,en
15203,4643,en
15204,7484,en
15205,9842,en
15206,36249,en
15207,111642,en
15208,27275,en
15209,27275,tr
15210,1422,en
15211,1422,cn
15212,10781,en
15213,9794,en
15214,9794,hu
15215,9978,en
15216,30025,ar
15217,30025,en
15218,14812,no
15219,164687,en
15220,8332,de
15221,3593,en
15222,7510,en
15223,28115,en
15224,28297,en
15225,16548,en
15226,1975,en
15227,1975,ja
15228,1975,ru
15229,9895,en
15230,8975,ar
15231,8975,en
15232,9672,en
15233,9672,de
15234,15005,en
15235,39183,en
15236,42236,it
15237,52360,en
15238,98498,en
15239,98498,fr
15240,98498,ru
15241,46774,ru
15242,86,en
15243,86,de
15244,78479,fi
15245,10070,en
15246,13209,fa
15247,1440,en
15248,13364,en
15249,43847,en
15250,43847,es
15251,28932,en
15252,18925,en
15253,77198,en
15254,77198,fr
15255,77198,es
15256,1523,en
15257,1523,fr
15258,1523,de
15259,1523,sw
15260,14201,en
15261,1378,en
15262,49481,es
15263,9693,en
15264,1124,en
15265,3683,en
15266,14012,en
15267,43673,en
15268,4285,de
15269,14097,ru
15270,59500,fi
15271,59500,zh
15272,59500,ru
15273,78507,xx
15274,8194,es
15275,8194,en
15276,5890,ja
15277,5890,pt
15278,6077,fr
15279,6077,ka
15280,6077,de
15281,214,en
15282,1123,af
15283,1123,en
15284,1123,zu
15285,21173,en
15286,50573,en
15287,36922,de
15288,43071,fr
15289,43071,es
15290,59087,en
15291,14620,en
15292,43884,en
15293,80427,zh
15294,21156,cs
15295,11619,en
15296,1427,en
15297,23030,en
15298,13767,en
15299,19109,en
15300,33218,en
15301,33218,de
15302,144541,pl
15303,24553,en
15304,24553,sh
15305,24553,it
15306,24553,zh
15307,21057,ja
15308,68736,en
15309,67880,en
15310,67880,fr
15311,35561,en
15312,60567,bn
15313,4928,fr
15314,4928,en
15315,27295,en
15316,55831,en
15317,12486,en
15318,20785,en
15319,9726,en
15320,9726,fr
15321,9726,ru
15322,2152,en
15323,36215,ja
15324,61650,en
15325,61650,de
15326,10093,en
15327,14799,en
15328,29044,en
15329,13542,af
15330,13542,en
15331,13542,xh
15332,21710,en
15333,8588,en
15334,8588,fr
15335,8588,de
15336,36557,en
15337,36557,fr
15338,9836,en
15339,9809,en
15340,9809,pl
15341,9809,pt
15342,9809,es
15343,7551,en
15344,10741,en
15345,10741,de
15346,10741,es
15347,9969,en
15348,2357,en
15349,2357,es
15350,1581,en
15351,21600,en
15352,57977,es
15353,313,en
15354,313,ru
15355,7873,en
15356,7873,es
15357,7873,ko
15358,14823,en
15359,27387,en
15360,8324,en
15361,29415,fr
15362,27019,fr
15363,85505,en
15364,42822,en
15365,5698,xx
15366,36265,es
15367,2179,en
15368,39219,en
15369,47156,en
15370,15152,de
15371,15152,fr
15372,15152,ar
15373,14457,en
15374,14457,fr
15375,14457,es
15376,76211,en
15377,38450,en
15378,15804,zh
15379,14978,en
15380,2447,en
15381,2447,pt
15382,10032,en
15383,9796,en
15384,9796,fr
15385,1372,af
15386,1372,en
15387,22440,en
15388,39554,en
15389,39554,de
15390,17604,en
15391,15077,cn
15392,15077,zh
15393,18147,en
15394,54910,en
15395,9986,en
15396,2486,en
15397,1246,en
15398,1246,es
15399,43970,fa
15400,18615,en
15401,13210,en
15402,25060,en
15403,12795,en
15404,12795,ru
15405,11653,en
15406,11653,hi
15407,11653,ko
15408,11653,zh
15409,16066,en
15410,95797,en
15411,77966,en
15412,77966,fr
15413,55819,en
15414,46948,en
15415,97519,en
15416,43791,en
15417,43791,de
15418,43791,la
15419,43791,es
15420,82944,en
15421,14202,fr
15422,14202,zh
15423,14202,en
15424,11170,en
15425,12924,ja
15426,30060,en
15427,1247,en
15428,1247,ru
15429,1247,es
15430,1247,de
15431,1247,ln
15432,1125,en
15433,8436,fr
15434,14277,en
15435,11214,en
15436,11214,fr
15437,11214,de
15438,11214,pt
15439,33583,de
15440,33583,it
15441,1646,en
15442,1646,es
15443,58923,en
15444,47143,en
15445,47143,fr
15446,47143,ko
15447,47143,ru
15448,7736,de
15449,1730,en
15450,1730,pl
15451,42241,la
15452,20537,en
15453,12812,en
15454,12812,fr
15455,12812,ru
15456,8618,en
15457,1259,en
15458,1259,fr
15459,20842,en
15460,10908,en
15461,34943,en
15462,27067,ar
15463,27067,fr
15464,9053,en
15465,1494,zh
15466,13318,no
15467,10462,en
15468,182,en
15469,182,de
15470,182,zh
15471,182,ru
15472,31048,en
15473,31048,de
15474,31048,hu
15475,31048,no
15476,1251,en
15477,1251,ja
15478,43512,en
15479,9656,en
15480,9656,it
15481,5393,en
15482,14171,ar
15483,14171,en
15484,14171,es
15485,14396,en
15486,1931,en
15487,13967,en
15488,9992,en
15489,16371,de
15490,16371,ko
15491,19344,en
15492,8275,en
15493,79767,es
15494,2433,fr
15495,2204,de
15496,2204,en
15497,2204,nl
15498,42567,en
15499,26518,en
15500,14449,zh
15501,13771,en
15502,33375,en
15503,33375,hi
15504,10810,es
15505,1773,en
15506,1773,de
15507,11578,fr
15508,11578,it
15509,11972,fr
15510,11972,it
15511,38025,en
15512,38025,ja
15513,38025,ko
15514,38025,th
15515,27095,en
15516,27095,fr
15517,31325,fr
15518,4283,en
15519,4283,fr
15520,4283,sw
15521,7457,cs
15522,7457,en
15523,8398,en
15524,13551,en
15525,36878,fr
15526,19166,fr
15527,19166,en
15528,43470,en
15529,3549,da
15530,3549,en
15531,3549,hi
15532,3549,sv
15533,25648,ko
15534,11225,en
15535,11225,fr
15536,11225,la
15537,11225,pl
15538,6166,en
15539,6166,de
15540,19629,en
15541,12183,en
15542,56705,en
15543,56705,de
15544,27337,ja
15545,78318,en
15546,78318,es
15547,37952,el
15548,46919,cs
15549,1265,en
15550,14137,en
15551,15689,en
15552,15689,pl
15553,27432,en
15554,36877,fr
15555,14891,en
15556,12547,en
15557,12547,fr
15558,12547,it
15559,12547,es
15560,25623,ja
15561,13140,en
15562,13365,en
15563,10758,en
15564,26594,en
15565,22473,en
15566,22473,hu
15567,51863,en
15568,50754,en
15569,74126,ja
15570,16138,en
15571,16138,ko
15572,16138,pl
15573,13668,en
15574,7516,en
15575,10075,en
15576,10075,pl
15577,10075,pt
15578,9760,en
15579,9966,en
15580,1257,en
15581,1248,en
15582,1248,de
15583,1248,ru
15584,9757,en
15585,56165,en
15586,90560,ja
15587,5206,da
15588,5206,en
15589,5206,is
15590,5206,ru
15591,14761,en
15592,1252,en
15593,2062,en
15594,11650,en
15595,12580,en
15596,12580,ja
15597,40641,en
15598,40641,fr
15599,23544,en
15600,2266,es
15601,2266,fr
15602,2266,en
15603,2266,zh
15604,2266,ar
15605,5172,en
15606,15962,da
15607,9965,en
15608,13127,zh
15609,34866,en
15610,34866,it
15611,37725,en
15612,40973,en
15613,63460,en
15614,13517,en
15615,22105,en
15616,22105,fr
15617,2016,ar
15618,2016,fr
15619,3024,en
15620,47200,ru
15621,17266,pt
15622,17266,en
15623,9828,en
15624,34038,en
15625,74581,ja
15626,9958,en
15627,1250,en
15628,4169,en
15629,4169,ru
15630,4169,ar
15631,4169,la
15632,16555,en
15633,11172,en
15634,3594,en
15635,10090,en
15636,10090,es
15637,7874,cs
15638,7874,en
15639,14845,en
15640,29965,cn
15641,29965,en
15642,29965,zh
15643,13916,en
15644,52920,pl
15645,48215,ja
15646,22485,en
15647,13393,tr
15648,12271,en
15649,12271,fr
15650,12271,sk
15651,40394,it
15652,17919,en
15653,13185,en
15654,26655,en
15655,42630,en
15656,22172,en
15657,42721,ja
15658,27523,it
15659,28955,en
15660,27313,en
15661,4638,en
15662,68979,en
15663,11841,zh
15664,28261,en
15665,83980,en
15666,94393,en
15667,9695,en
15668,24653,it
15669,1993,fr
15670,1993,it
15671,28710,es
15672,28438,en
15673,28438,es
15674,97548,he
15675,97548,es
15676,11945,sv
15677,12554,en
15678,26598,en
15679,5691,it
15680,5691,en
15681,6443,de
15682,1738,en
15683,1738,fr
15684,1738,de
15685,1253,en
15686,1253,de
15687,38021,fr
15688,15325,en
15689,34389,ar
15690,34389,ku
15691,15163,en
15692,15163,fr
15693,15163,hu
15694,14375,fr
15695,14375,it
15696,14375,en
15697,10845,en
15698,31659,en
15699,15582,en
15700,42999,it
15701,31015,en
15702,1949,en
15703,11330,da
15704,99259,fi
15705,10942,en
15706,7006,en
15707,27040,xx
15708,11199,en
15709,41393,en
15710,9784,en
15711,25530,ru
15712,25530,es
15713,36610,es
15714,50812,en
15715,27864,en
15716,8965,en
15717,14710,en
15718,14624,es
15719,14624,en
15720,1271,en
15721,10790,ru
15722,10790,en
15723,18019,en
15724,64142,en
15725,61648,en
15726,14055,en
15727,14055,tr
15728,2267,en
15729,2267,es
15730,2267,th
15731,6691,en
15732,6691,fr
15733,1255,ko
15734,47249,en
15735,49709,he
15736,31040,en
15737,50185,en
15738,25105,cn
15739,25105,en
15740,2977,en
15741,2977,tr
15742,15664,en
15743,15664,it
15744,15664,pl
15745,25062,en
15746,16727,bn
15747,16727,cs
15748,16727,en
15749,16727,fr
15750,16727,hi
15751,5413,en
15752,46916,ja
15753,52679,xx
15754,14434,en
15755,27919,en
15756,47837,en
15757,11494,en
15758,11494,ru
15759,19936,de
15760,19936,pl
15761,19936,ru
15762,19936,es
15763,9963,en
15764,14001,en
15765,2355,en
15766,16385,en
15767,7485,en
15768,9793,en
15769,9793,es
15770,1273,en
15771,17388,en
15772,17388,it
15773,17388,ru
15774,4657,en
15775,42595,it
15776,19495,en
15777,19495,kk
15778,19495,ro
15779,27263,en
15780,10051,ja
15781,10051,en
15782,10051,fr
15783,9075,nl
15784,9075,de
15785,9075,en
15786,9075,he
15787,20527,ja
15788,8199,en
15789,37513,ja
15790,43976,fa
15791,43974,fa
15792,43974,tg
15793,83346,en
15794,30081,en
15795,17677,en
15796,56474,ro
15797,42066,en
15798,11958,fr
15799,11958,en
15800,192675,hi
15801,5177,da
15802,20122,hu
15803,33673,en
15804,297853,en
15805,18437,en
15806,38432,en
15807,8270,en
15808,9955,en
15809,9955,ja
15810,16201,en
15811,16201,sv
15812,57241,no
15813,57241,sv
15814,10172,en
15815,1683,es
15816,1683,en
15817,10107,en
15818,1267,en
15819,16018,en
15820,22311,en
15821,22311,fr
15822,22311,de
15823,22311,it
