movie_id,title,original_language,status,revenue,budget,release_date,runtime,popularity,vote_average,vote_count
95402,Lonelyhearts,en,Released,0,0,1/1/1958,100,1.007012,3.8,4
14305,The Andromeda Strain,en,Released,0,0,5/10/2008,180,6.438995,6.3,78
72445,Boat People,cn,Released,0,0,10/13/1982,109,0.294097,7,4
20017,Wrong Move,de,Released,0,0,1/1/1975,103,1.588197,7.4,9
45996,Dust in the Wind,zh,Released,0,0,1/1/1986,109,0.000844,7.9,12
10661,You Dont Mess with the Zohan,en,Released,201596308,90000000,6/5/2008,113,13.116461,5.5,1068
60261,The Prefab People,hu,Released,0,0,12/9/1982,102,0.049377,6.6,10
13172,The Promotion,en,Released,0,0,6/6/2008,86,5.916489,5.4,76
45791,When Did You Last See Your Father,en,Released,92,0,10/5/2007,92,1.040302,6.8,14
9789,My Brother Is an Only Child,it,Released,6463286,5000000,4/20/2007,108,4.391819,6.7,61
13848,Stuck,en,Released,0,5000000,5/21/2007,85,4.964839,6.1,53
51484,July Rhapsody,cn,Released,0,0,3/14/2002,103,0.233491,5.6,6
3687,Flesh Gordon,en,Released,0,700000,7/30/1974,90,3.062497,4.5,28
22090,Telefon,en,Released,0,0,12/16/1977,102,3.610412,5.9,17
2982,The Lost World,en,Released,0,0,7/13/1960,97,1.586734,5,31
42657,The Mark of Zorro,en,Released,0,0,12/5/1920,107,0.336801,6.3,6
45408,The Protector,en,Released,0,0,7/11/1985,91,7.106226,5.7,34
82731,The Three Musketeers,en,Released,0,1500000,8/28/1921,119,0.310953,5.7,5
37412,Warlock,en,Released,0,0,6/10/1959,122,12.089402,6.7,30
66180,The Fiances,it,Released,0,0,5/16/1963,77,0.320648,6,9
31742,Il Posto,it,Released,0,0,9/21/1961,93,0.412578,6.9,12
12912,Chaos Theory,en,Released,240476,0,3/14/2008,87,7.303984,6.2,127
13170,The Boys and Girls Guide to Getting Down,en,Released,0,0,3/23/2007,92,0.412775,6,8
14748,Boy A,en,Released,1200398,0,10/28/2007,100,8.37404,7.1,155
15691,Doctor Who,en,Released,42000000,5000000,3/31/1996,89,5.147819,6,64
13206,A Complete History of My Sexual Failures,en,Released,0,0,1/19/2008,90,1.262727,6.9,18
14392,The Warlords,zh,Released,0,40000000,12/12/2007,126,5.854764,6.3,83
18467,Spiral,en,Released,0,1500000,1/1/2007,90,2.034737,6.6,23
14882,Hounddog,en,Released,0,0,1/22/2007,102,2.356103,6.2,28
8645,The Happening,en,Released,163403799,60000000,6/11/2008,91,6.22229,4.9,968
1724,The Incredible Hulk,en,Released,163712074,150000000,6/12/2008,114,19.125537,6.1,3086
5759,Baghead,en,Released,0,0,1/21/2008,84,1.74461,5.8,23
13405,The Children of Huang Shi,zh,Released,7400000,40000000,7/3/2008,125,14.622493,6.5,53
49258,Quill  The Life of a Guide Dog,ja,Released,0,0,3/13/2004,100,0.807425,7.1,11
10681,WALLE,en,Released,521311860,180000000,6/22/2008,98,16.088366,7.8,6439
8909,Wanted,en,Released,258270008,75000000,6/19/2008,110,12.457896,6.4,2583
8960,Hancock,en,Released,624029371,150000000,7/1/2008,92,11.017324,6.2,3050
15728,Boy Culture,en,Released,220151,500000,1/31/2007,88,2.317528,6,30
23676,Ten Minutes Older The Trumpet,en,Released,0,0,5/18/2002,92,1.134635,6.8,8
1938,Angel Face,en,Released,0,0,12/10/1952,92,10.156514,6.9,29
75141,Huckleberry Finn,en,Released,0,0,5/24/1974,118,0.773371,6.1,4
42473,Tom Sawyer,en,Rumored,0,0,1/1/1973,103,1.490174,6.3,21
13993,Turn the River,en,Released,0,0,5/9/2008,92,4.035308,5.5,10
11665,Get Smart,en,Released,230685453,80000000,6/19/2008,110,11.35779,6,1072
13019,Young People Fucking,en,Released,0,1500000,9/5/2007,90,8.388793,5.9,73
21074,Brick Lane,en,Released,0,0,11/16/2007,102,0.834664,5.2,15
26354,Surfwise,en,Released,0,0,1/1/2007,93,0.400054,7.4,8
22905,The Rape of Europa,en,Released,0,0,1/1/2006,117,1.275477,7.4,10
10748,St  Trinians,en,Released,0,0,12/21/2007,101,5.381183,5.6,148
27509,The Penalty,en,Released,0,89000,8/15/1920,90,0.971225,6.6,11
14949,Crossed Tracks,en,Released,0,0,6/27/2007,103,1.323612,6.6,9
78998,Desire,en,Released,0,0,4/11/1936,95,0.814748,5.2,9
12889,Futurama The Beast with a Billion Backs,en,Released,0,0,6/24/2008,90,5.494827,6.9,156
28681,Equinox,en,Released,0,0,10/1/1970,80,1.540694,5.5,16
41850,At the Death House Door,en,Released,0,0,3/9/2008,98,0.589611,4.8,3
85559,Archangel,en,Released,0,0,9/1/1990,90,0.170087,6,12
51890,Battlefield Baseball,ja,Released,0,0,7/19/2003,87,0.552181,4.9,12
45698,The Hourglass Sanatorium,pl,Released,0,0,12/11/1973,124,0.138278,7.9,17
26302,The Color of Pomegranates,ru,Released,0,0,10/1/1969,79,1.635298,7.9,31
32263,David Cross Let America Laugh,en,Released,0,0,11/4/2003,93,0.273623,5.9,7
27506,West of Zanzibar,en,Released,921000,259000,11/24/1928,65,0.722511,6.2,5
111305,Tell It to the Marines,en,Released,0,0,12/23/1926,103,0.482676,5.6,5
27505,The Unholy Three,en,Released,704000,103000,9/16/1925,86,1.345287,5.8,11
27504,The Unholy Three,en,Released,0,0,7/3/1930,72,0.277459,2.5,2
64852,London After Midnight,en,Released,0,152000,12/17/1927,69,0.377017,5.8,8
78321,Dog Day,fr,Released,0,0,1/10/1984,101,0.485186,4.1,4
77765,The Klansman,en,Released,0,5000000,10/25/1974,112,0.397297,4.7,7
45512,Pocket Money,en,Released,0,0,1/1/1972,102,0.567506,5.3,6
43031,The Goddess,bn,Released,0,0,2/19/1960,93,0.241231,6.9,9
13205,Bambi II,en,Released,0,0,1/26/2006,72,7.79084,6,199
30106,Gunnin for That 1 Spot,en,Released,0,0,4/18/2008,90,0.194419,5.6,5
13065,Finding Amanda,en,Released,0,0,9/16/2008,96,6.371674,5.2,13
8359,Kit Kittredge An American Girl,en,Released,0,0,7/2/2008,101,5.310976,6.4,35
13003,Gonzo The Life and Work of Dr  Hunter S  Thompson,en,Released,0,0,7/4/2008,120,2.849605,7.2,29
13990,The Wackness,en,Released,2899975,6000000,7/3/2008,99,5.598338,6.2,95
15272,Up the Yangtze,en,Released,783000,0,9/30/2007,93,0.655056,6.4,7
80659,Get Well Soon,en,Released,0,0,12/20/2001,95,0.720653,3.8,6
10842,Strange Circus,ja,Released,0,0,12/24/2005,108,3.171093,7.1,47
72163,Along Came Jones,en,Released,0,0,7/19/1945,90,0.906365,3.8,9
29882,The Black Swan,en,Released,0,0,12/4/1942,87,2.438784,6.1,17
40630,Cheyenne Autumn,en,Released,0,0,10/3/1964,154,4.248883,5.6,26
31658,Hour of the Gun,en,Released,0,0,11/1/1967,100,1.030968,5.7,16
14349,Sleepwalking,en,Released,204660,0,1/14/2008,101,11.823889,6.4,26
12172,Encounters at the End of the World,en,Released,0,0,9/1/2007,99,4.875184,7.2,84
64131,Mauvais Sang,fr,Released,0,0,11/26/1986,119,4.355678,6.9,32
15125,Dante 01,en,Released,0,8000000,1/2/2008,82,2.351413,5.1,39
8847,Standard Operating Procedure,en,Released,0,0,2/12/2008,117,1.848068,6.7,15
43869,Wee Willie Winkie,en,Released,0,0,7/30/1937,100,0.53802,7.3,3
94525,A Page of Madness,ja,Released,0,0,9/24/1926,70,1.174776,7.8,18
125550,Two Women,fa,Released,0,0,1/1/1999,96,0.051111,4,1
13009,Zombie Strippers,en,Released,0,0,4/18/2008,94,5.315824,4.3,80
13675,Frosty the Snowman,en,Released,0,0,12/7/1969,25,4.305337,6.7,72
33588,White Light Black Rain The Destruction of Hiroshima and Nagasaki,en,Released,0,0,8/6/2007,86,0.550383,8.5,2
16800,Roman Polanski Wanted and Desired,en,Released,0,0,1/18/2008,99,0.976978,6.6,12
56224,Z Channel A Magnificent Obsession,en,Released,0,0,5/16/2004,120,1.422413,7.4,12
14111,Battle For Haditha,en,Released,0,0,9/11/2007,97,2.244393,6,39
17479,Alexandra,ru,Released,0,0,9/26/2007,95,1.522872,6,10
32604,Transylvania,en,Released,0,0,9/9/2006,103,1.072008,4.6,5
11631,Mamma Mia,en,Released,609841637,52000000,7/3/2008,108,10.534437,6.4,1435
20158,Ganes,en,Released,0,0,9/28/2007,110,0.671229,5.5,8
8265,Welcome to the Sticks,fr,Released,53191886,11000000,1/9/2008,106,7.250134,6.7,638
42718,The Pornographers,ja,Released,0,0,3/12/1966,128,0.937943,7,9
15654,Kabluey,en,Released,83398,0,6/25/2007,86,1.773963,6.2,18
14634,The Stone Angel,en,Released,473993,0,9/12/2007,116,0.618434,5.6,8
14414,Honeydripper,en,Released,0,0,9/10/2007,124,2.461063,5.3,8
428,Summer 04,de,Released,0,0,10/11/2006,97,0.533829,5.5,4
20548,The Home of Dark Butterflies,en,Released,0,0,1/10/2008,108,0.350875,6.3,8
14145,Dark Floors,en,Released,0,4300000,2/6/2008,85,2.889932,4.6,50
9010,Silentium,de,Released,0,0,1/1/2004,110,1.748713,7.2,22
13022,Rogue,en,Released,0,0,11/8/2007,99,7.173304,6.2,151
68259,The Violin,es,Released,0,0,3/11/2005,98,1.589875,6.5,11
9783,Sublime,en,Released,0,0,6/15/2007,113,3.229071,5.3,33
10190,Towelhead,en,Released,367638,0,9/12/2008,111,3.376907,6.5,45
43487,No Regrets for Our Youth,ja,Released,0,0,10/29/1946,110,0.463449,6.5,10
13353,Its the Great Pumpkin Charlie Brown,en,Released,0,0,10/27/1966,25,6.588367,7.3,84
16019,Lost Islands,he,Released,0,0,7/3/2008,101,1.735002,5.1,4
46531,Borderline,en,Released,0,0,3/1/1950,88,4.58306,5.4,8
13614,Katyn,pl,Released,14723313,5200000,9/21/2007,118,4.230046,6.7,50
4966,Pan Tadeusz,pl,Released,0,0,10/18/1999,150,0.5853,5.3,6
88751,Journey to the Center of the Earth,en,Released,101702060,45000000,7/10/2008,93,10.419974,5.8,1353
11260,Meet Dave,en,Released,50650079,60000000,7/8/2008,90,11.542926,5.1,381
13964,The Machine Girl,ja,Released,0,0,2/7/2008,96,2.952202,6.4,68
13692,August,en,Released,0,0,5/16/2008,88,1.504504,5.6,17
13910,Death Defying Acts,en,Released,8380329,20000000,9/13/2007,97,4.522772,5.5,59
10818,Water Lilies,fr,Released,0,0,5/17/2007,85,4.968813,6,54
14456,Shrooms,en,Released,4910682,0,8/16/2007,84,9.128571,4.8,99
15840,Manslaughter,da,Released,0,0,8/26/2005,100,3.704029,6.2,10
15830,The Bench,da,Released,0,0,8/26/2000,93,2.171715,7.2,14
25647,Breath,ko,Released,0,0,4/26/2007,84,1.494799,6.9,18
14898,Just Another Love Story,da,Released,0,0,8/22/2007,100,7.488481,6.4,18
12416,The Substitute,da,Released,0,0,3/13/2007,93,9.952905,5.7,19
572,Next Door,no,Released,0,2400000,3/10/2005,75,6.619629,6.6,42
36226,Chinese Roulette,de,Released,0,0,11/16/1976,96,2.740046,7,13
60531,Heartbeat Detector,fr,Released,0,0,9/12/2007,143,0.087977,6.5,2
13021,Flakes,en,Released,0,0,1/1/2007,84,1.186546,5.6,22
16007,Death Note,ja,Released,27793200,20000000,6/17/2006,126,9.570657,6.8,163
158800,A Majority of One,en,Released,0,0,12/27/1961,156,1.400185,5.5,2
18035,Moving McAllister,en,Released,0,0,9/13/2007,89,2.252867,4.9,15
43253,The Tall T,en,Rumored,0,0,4/2/1957,78,1.331762,7.1,26
14820,Music Within,en,Released,153205,0,1/5/2007,94,5.507134,6.7,18
6687,Transsiberian,en,Released,5926410,15000000,1/18/2008,111,12.497651,6.5,197
11802,Space Chimps,en,Released,63800345,37000000,7/17/2008,81,6.212702,5.1,102
2002,The Last Mistress,fr,Released,0,6500000,5/30/2007,104,3.200289,6.2,15
78527,Jimmy Carter Man from Plains,en,Released,108282,0,10/26/2007,125,0.109565,7.3,3
12914,Stargate Continuum,en,Released,0,7000000,7/29/2008,98,7.627484,6.8,151
13183,Watchmen,en,Released,185258983,130000000,3/5/2009,163,16.551503,7,2892
116333,Bravo Two Zero,en,Released,0,0,10/7/1999,115,5.523356,5.3,15
13255,Conspiracy,en,Released,0,0,2/15/2008,90,1.282721,5.3,10
14154,War Games The Dead Code,en,Released,0,0,7/29/2008,96,12.629921,5.1,47
32666,Wild West Comedy Show 30 Days and 30 Nights   Hollywood to the Heartland,en,Released,0,0,9/8/2006,100,0.350601,8,1
80523,Steal a Pencil for Me,en,Released,0,0,1/1/2007,94,0.039765,7,1
12247,Shotgun Stories,en,Released,0,0,10/1/2007,92,4.770903,6.9,58
22100,Watching the Detectives,en,Released,0,2000000,5/1/2007,90,3.155603,6.6,17
19244,Mr  Untouchable,en,Released,0,0,10/25/2007,92,1.102543,6.8,6
32008,Blast of Silence,en,Released,0,0,3/31/1961,77,0.683643,7.4,17
13012,Felon,en,Released,0,2900000,7/17/2008,103,9.094276,7.1,239
12133,Step Brothers,en,Released,128107642,65000000,7/25/2008,98,8.579638,6.5,1084
12568,Brideshead Revisited,en,Released,13204291,20000000,7/25/2008,133,11.069679,6.2,55
8836,The X Files I Want to Believe,en,Released,68369434,30000000,7/24/2008,104,9.863584,5.5,534
13259,American Teen,en,Released,0,5000000,7/25/2008,95,1.106762,6.5,16
14048,Man on Wire,en,Released,2957978,0,7/25/2008,94,8.359021,7.5,282
12270,CSNY Dj Vu,en,Released,0,0,1/25/2008,96,0.005247,0,0
18846,The Little Drummer Boy,en,Released,0,0,12/19/1968,25,1.495847,6.1,18
10898,The Little Mermaid II Return to the Sea,en,Released,0,0,8/30/2000,72,1.658407,5.9,342
13541,The Colour of Magic,en,Released,0,0,3/23/2008,191,9.762587,6.4,52
11910,Hogfather,en,Released,0,9364800,12/18/2006,185,4.167059,6.9,41
17245,Mulberry Street,en,Released,0,0,5/23/2006,84,5.571451,5.3,39
30112,Lost in Beijing,zh,Released,0,0,2/16/2007,112,3.250682,6.4,15
12192,Pathology,en,Released,0,8000000,4/11/2008,95,5.33161,5.6,147
70846,Love and Pop,ja,Released,0,0,9/1/1998,110,1.561896,7,10
16725,The Tracey Fragments,en,Released,31576,700000,2/8/2007,77,2.819298,5.9,36
117129,The Family Game,ja,Released,0,0,5/4/1983,107,1.475108,5.3,6
15865,The Zone,es,Released,0,0,9/1/2007,97,4.10002,6.3,26
4140,Blindsight,en,Released,0,0,9/11/2006,104,0.086952,8,2
14061,The Edge of Love,en,Released,0,0,5/15/2008,110,6.179073,6.1,81
85685,The Godless Girl,en,Released,0,0,3/31/1929,113,0.636876,7.5,2
43680,Heart of a Dog,ru,Released,0,0,1/1/1988,136,2.870907,7.1,38
16700,Bonneville,en,Released,0,0,9/11/2006,93,2.29609,5.9,16
167928,Frozen City,fi,Released,0,0,11/11/2006,92,0.110396,5.7,3
1735,The Mummy Tomb of the Dragon Emperor,en,Released,401128639,145000000,7/1/2008,112,14.250227,5.2,1418
10187,Swing Vote,en,Released,17600000,21000000,8/1/2008,120,5.204249,5.8,66
10185,The Midnight Meat Train,en,Released,3533227,15000000,8/7/2008,98,13.389735,6,294
10183,Frozen River,en,Released,0,0,8/1/2008,97,4.747364,6.7,99
31082,Sixty Six,en,Released,0,0,1/1/2006,93,0.78269,6.4,10
13996,Bottle Shock,en,Released,4040588,5000000,8/6/2008,110,3.334353,6.6,60
5038,Vicky Cristina Barcelona,en,Released,96408652,15000000,8/15/2008,96,9.648539,6.7,1050
13851,Batman Gotham Knight,en,Released,0,3500000,7/3/2008,75,10.178874,6.7,171
19877,Fist of the North Star,ja,Released,18000000,0,3/8/1986,110,2.832555,7,40
46871,Eve and the Fire Horse,en,Released,0,1500000,9/9/2005,92,0.079412,7,2
28273,The End of Summer,ja,Released,0,0,10/29/1961,103,0.716547,7.9,18
15859,A Moment to Remember,ko,Released,0,4200000,11/5/2004,144,5.216663,7.6,75
31922,Year of the Gun,en,Released,0,1182273,9/10/1991,111,1.74562,4.2,9
14654,In Paris,fr,Released,0,0,10/4/2006,92,1.592146,6.7,25
13251,The Walker,en,Released,0,10000000,2/13/2007,108,12.717598,5,26
1661,Gigantics,de,Released,0,0,9/30/1999,80,1.874545,7.9,28
41245,Peppermint Candy,ko,Released,0,0,12/31/1999,130,1.785904,7.7,41
10189,Pineapple Express,en,Released,101624843,27000000,8/6/2008,111,8.461369,6.6,1169
12289,Red Cliff,zh,Released,127814609,80341000,7/10/2008,150,11.867516,7.1,207
45579,The Worlds Greatest Lover,en,Released,0,0,12/18/1977,89,0.868948,6,9
15069,WZ,en,Released,0,0,5/19/2007,104,10.543375,5.5,43
2012,Silent Light,de,Released,0,0,10/2/2007,142,1.933187,7.1,27
18056,The Take,en,Released,0,0,1/1/2007,96,1.550464,5.4,8
18803,Expired,en,Released,0,0,1/19/2007,107,0.44864,6.6,10
10188,The Sisterhood of the Traveling Pants 2,en,Released,44352417,27000000,8/6/2008,117,4.631978,6.1,244
13300,Hell Ride,en,Released,194287,0,8/8/2008,84,5.208993,5.5,55
11671,Elegy,en,Released,14894347,13000000,8/8/2008,112,6.829658,6.4,73
63474,The Good Humor Man,en,Released,0,1000000,2/19/2008,112,0.336161,7,2
15570,Bomb It,en,Released,0,0,4/27/2007,93,0.477894,6.6,5
155796,Still Life,es,Released,0,0,7/20/2007,15,0.432542,7.8,4
15208,Bathory Countess of Blood,en,Released,0,0,7/4/2008,141,3.78669,5.5,32
15662,Quid Pro Quo,en,Released,0,0,6/13/2008,82,1.138929,6,6
22029,Black Caesar,en,Released,0,0,2/7/1973,94,2.707671,5.7,21
13649,High School Musical 2,en,Released,7000000,0,8/17/2007,104,6.529094,6.1,884
7446,Tropic Thunder,en,Released,188072649,92000000,8/9/2008,107,8.980941,6.5,1707
14878,The Objective,en,Released,0,0,4/28/2008,90,8.227236,5.8,56
12180,Star Wars The Clone Wars,en,Released,68282844,8500000,8/5/2008,98,8.524857,5.8,434
13107,Henry Poole Is Here,en,Released,1829917,0,8/15/2008,99,5.923904,5.8,64
29568,In the City of Sylvia,fr,Released,0,0,9/14/2007,84,0.727337,6.9,9
13256,Mutant Chronicles,en,Released,2033165,8000000,8/7/2008,111,6.603748,5.1,142
13436,13 Beloved,th,Released,0,0,10/4/2006,114,2.934419,6.4,50
8885,Waltz with Bashir,he,Released,11125849,2000000,6/25/2008,90,7.636625,7.8,294
13310,Let the Right One In,sv,Released,10785801,4000000,1/26/2008,115,7.274237,7.5,997
12621,Hamlet 2,en,Released,0,0,1/21/2008,92,5.654268,6.1,56
10483,Death Race,en,Released,73762516,45000000,8/22/2008,105,13.53003,6,1205
12620,The House Bunny,en,Released,70442940,25000000,8/22/2008,97,9.920106,5.6,548
13579,The Longshots,en,Released,0,0,8/22/2008,94,5.48672,6.5,11
10186,The Rocker,en,Released,8762890,15000000,8/20/2008,102,9.469873,5.6,159
15320,I O U S A ,en,Released,0,0,1/19/2008,85,0.819308,7,15
13515,Mirrors,en,Released,72436439,35000000,8/15/2008,110,8.612618,6,494
5592,A Girl Cut in Two,fr,Released,0,0,8/8/2007,115,1.824206,6,19
13956,Fly Me to the Moon,en,Released,0,25000000,8/15/2008,84,4.729184,4.4,46
60230,Trumbo,en,Released,0,0,9/10/2007,96,1.666664,7.5,6
43389,Variety Lights,it,Released,0,0,12/6/1950,93,0.679762,6.6,11
31018,Path to War,en,Released,0,0,1/1/2002,165,1.365035,5.9,10
13637,Sukiyaki Western Django,ja,Released,2725258,3800000,9/15/2007,121,9.239882,6.3,79
18116,American Zombie,en,Released,0,0,1/18/2007,90,1.289763,4.9,10
15661,Noise,en,Released,0,0,5/9/2008,92,1.894402,5.5,20
13564,Return to House on Haunted Hill,en,Released,0,0,10/3/2007,81,14.820751,5.1,58
14566,Feed,en,Released,0,0,5/11/2005,101,5.628521,5.7,38
14298,Somers Town,en,Released,0,0,8/22/2008,71,1.532799,6.9,24
4944,Burn After Reading,en,Released,163720069,37000000,9/5/2008,96,13.206799,6.5,1251
13805,Disaster Movie,en,Released,14109284,25000000,8/29/2008,87,11.634132,3.1,250
9381,Babylon A D ,en,Released,72108608,70000000,8/20/2008,101,9.273808,5.4,687
13291,Traitor,en,Released,23530831,22000000,8/23/2008,114,7.859606,6.6,210
13991,College,en,Released,6230276,7000000,8/28/2008,94,10.36168,4.8,48
22319,Trouble the Water,en,Released,0,0,1/20/2008,93,1.438503,6.4,7
13972,The Women,en,Released,50007546,16000000,9/12/2008,114,6.62363,4.6,96
16182,The Woman in Black,en,Released,0,0,12/24/1989,100,7.551569,6.7,43
14771,The Onion Movie,en,Released,0,0,5/31/2008,80,5.694713,6.1,50
43040,Sergeant Rutledge,en,Released,0,0,5/18/1960,111,4.972855,6.7,22
15206,The Mother of Tears,it,Released,54947,3500000,9/6/2007,102,34.145916,4.1,135
8285,The Spirit,en,Released,39031337,60000000,12/25/2008,103,5.762005,4.7,323
118309,John Adams,en,Released,0,0,3/16/2008,501,2.794764,7.6,70
18539,Tobacco Road,en,Released,0,0,2/20/1941,84,1.072216,6.8,12
21335,Oh What a Lovely War,en,Released,0,0,3/10/1969,138,0.981738,6.4,12
12165,The Burning Plain,en,Released,0,20000000,7/11/2008,111,7.02914,6.6,104
85574,The Seventh Cross,en,Released,0,0,7/24/1944,110,0.283062,5.3,5
13184,Bangkok Dangerous,en,Released,42487390,45000000,8/21/2008,99,6.576009,5,336
12818,Everybody Wants to Be Italian,en,Released,0,1100000,9/18/2007,105,0.5455,5.5,7
27521,The Boys in Company C,en,Released,0,0,2/2/1978,125,1.690559,6.2,29
13726,A Secret,fr,Released,0,0,10/3/2007,105,2.546955,6.7,41
102305,August Evening,en,Released,0,0,6/21/2007,128,0.038979,5,1
35854,Flash Point,zh,Released,0,8000000,7/26/2007,88,7.039209,6.8,70
14075,The Fifth Commandment,en,Released,0,0,8/21/2008,87,1.679378,5.2,12
22554,The Subtenant,fi,Released,0,1300000,9/12/2008,104,1.063304,5,11
18596,The Jammed,en,Released,0,0,1/1/2007,89,1.377544,7,7
26431,Pu 239,en,Released,0,0,1/1/2006,97,1.612168,6.8,12
38019,Sunflower,zh,Released,0,0,9/10/2005,129,0.630693,7,6
43177,Son of Lassie,en,Released,0,0,1/1/1945,102,0.631099,3.5,4
39368,Flu Bird Horror,en,Released,0,0,8/23/2008,89,1.326206,3.5,6
3865,Dark Blue Almost Black,es,Released,0,0,3/24/2006,105,2.486575,6.7,23
13484,The Foot Fist Way,en,Released,245000,79000,6/24/2006,85,2.066141,6,35
14458,Altered,en,Released,0,8000000,1/1/2006,88,4.370963,5,61
25795,Thieves,en,Released,0,0,8/8/2007,105,0.717736,6.8,4
13389,Righteous Kill,en,Released,73174566,60000000,9/11/2008,101,7.094624,5.9,382
13279,Lakeview Terrace,en,Released,27640028,20000000,9/19/2008,110,13.857624,5.9,294
38140,To Rob a Thief,en,Released,6,4002313,8/31/2007,98,1.02071,6,4
3,Shadows in Paradise,fi,Released,0,0,10/16/1986,76,2.29211,7.1,35
12797,Ghost Town,en,Released,0,0,9/19/2008,102,12.994773,6.4,288
8908,Maradona by Kusturica,en,Released,0,0,5/20/2008,90,1.391898,5.8,18
15822,Accused,da,Released,0,0,1/28/2005,103,4.091216,7.3,10
4998,Import Export,de,Released,0,0,5/21/2007,135,4.824224,6.5,20
16456,The Crow IV Wicked Prayer,en,Released,0,0,5/13/2005,99,4.807389,3.1,46
3041,In Bed,es,Released,0,0,8/3/2005,85,1.029472,5.1,14
71139,Jam,en,Released,0,0,7/3/2007,91,0.055485,0,0
41264,Africa Goodbye,it,Released,0,0,2/11/1966,122,1.279431,7.7,3
24777,Private Parts,en,Released,0,0,9/1/1972,87,0.578458,5.8,8
20802,Freebie and the Bean,en,Released,0,0,12/25/1974,113,2.254126,6.8,12
47721,Sawdust and Tinsel,sv,Released,0,0,9/14/1953,93,2.119501,7.3,35
14232,Humboldt County,en,Released,0,0,1/1/2008,97,4.270808,4.6,8
14098,100 Feet,en,Released,0,10000000,7/22/2008,105,5.325375,5.6,96
14643,Boot Camp,en,Released,0,14000000,2/7/2008,99,4.432452,6.1,66
30944,On the Beach,en,Released,0,0,5/28/2000,195,6.10978,6.1,23
50759,An Autumn Afternoon,ja,Released,0,0,11/18/1962,112,2.357072,7.9,40
38226,Moonbase,en,Released,0,0,12/6/1997,90,0.172094,5,2
12690,Appaloosa,en,Released,20211394,20000000,9/12/2008,115,12.392754,6.3,305
12412,Miracle at St  Anna,en,Released,9323833,45000000,9/15/2008,160,11.221186,6.3,90
37050,So Normal,pt,Released,0,0,10/23/2003,110,2.119218,6.4,26
